   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   4.0000000e-04   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05   8.0000000e-05
   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04
   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04   6.0000000e-04
